from;to
CGN;NDR
CMN;AMS
CMN;BCN
CMN;BGY
CMN;BLQ
CMN;BRU
CMN;CUF
CMN;LGW
CMN;LYS
CMN;MPL
CMN;SAW
CMN;TLS
CMN;VCE
CUF;CMN
FEZ;MPL
LGW;CMN
LGW;TNG
LYS;CMN
MPL;CMN
MPL;FEZ
MPL;NDR
NDR;AMS
NDR;BCN
NDR;BRU
NDR;CGN
NDR;MPL
NDR;PMI
PMI;NDR
SAW;CMN
TLS;CMN
TNG;AMS
TNG;BCN
TNG;BRU
TNG;LGW
VCE;CMN
AUA;BON
AUA;CCS
AUA;CUR
AUA;FLL
AUA;LSP
AUA;MAR
AUA;RCH
BON;AUA
BON;CUR
CCS;AUA
CUR;AUA
CUR;BON
FLL;AUA
LSP;AUA
MAR;AUA
RCH;AUA
BHK;DME
DME;BHK
DME;FEG
DME;KSQ
DME;NMA
DME;NVI
DME;SKD
DME;TIV
FEG;DME
KSQ;DME
NMA;DME
NVI;DME
SKD;DME
TIV;DME
CAY;FDF
FDF;CAY
FDF;PTP
FDF;SDQ
FDF;SLU
PTP;FDF
PTP;SBH
PTP;SDQ
PTP;SFG
SBH;PTP
SDQ;FDF
SDQ;PTP
SFG;PTP
SLU;FDF
BAV;JNG
BHY;XIY
CAN;CKG
CAN;CTU
CAN;SPN
CGK;NNG
CGO;CGQ
CGO;CKG
CGO;CTU
CGO;HET
CGO;HGH
CGO;HRB
CGO;KMG
CGO;URC
CGQ;CGO
CGQ;NKG
CGQ;TNA
CGQ;TSN
CKG;CAN
CKG;CGO
CKG;CSX
CKG;CZX
CKG;DLC
CKG;DYG
CKG;HGH
CKG;HKT
CKG;INC
CKG;JNG
CKG;JZH
CKG;KGT
CKG;KHN
CKG;KMG
CKG;KWL
CKG;LHW
CKG;LJG
CKG;LXA
CKG;NGB
CKG;NKG
CKG;NNG
CKG;PEK
CKG;PVG
CKG;SJW
CKG;SWA
CKG;SYX
CKG;SZX
CKG;TNA
CKG;TSA
CKG;TSN
CKG;TYN
CKG;URC
CKG;WUH
CKG;WUX
CKG;XIY
CKG;XNN
CKG;YIH
CSX;CKG
CSX;CTU
CSX;FOC
CSX;KMG
CSX;SHE
CSX;WNZ
CSX;XMN
CTU;CAN
CTU;CGO
CTU;CSX
CTU;DSN
CTU;HAK
CTU;HDG
CTU;HET
CTU;HFE
CTU;HGH
CTU;HKG
CTU;HKT
CTU;ICN
CTU;INC
CTU;JHG
CTU;JZH
CTU;KHN
CTU;KMG
CTU;KOW
CTU;KWE
CTU;KWL
CTU;LHW
CTU;LJG
CTU;LUM
CTU;LXA
CTU;MEL
CTU;MLE
CTU;NKG
CTU;NNG
CTU;PEK
CTU;PVG
CTU;PZI
CTU;SHE
CTU;SJW
CTU;SYX
CTU;SZX
CTU;TAO
CTU;TNA
CTU;TSA
CTU;TSN
CTU;TYN
CTU;URC
CTU;WNZ
CTU;WUH
CTU;WUX
CTU;WXN
CTU;XIC
CTU;XIY
CTU;XMN
CTU;XNN
CTU;XUZ
CTU;YIH
CTU;YTY
CTU;ZHY
CZX;CKG
CZX;HRB
CZX;XMN
CZX;ZUH
DLC;CKG
DLC;HGH
DLC;HRB
DLC;TNA
DLC;XUZ
DNH;LHW
DSN;CTU
DSN;SHE
DYG;CKG
DYG;NKG
FOC;CSX
FOC;KHN
HAK;CTU
HAK;NGB
HDG;CTU
HET;CGO
HET;CTU
HFE;CTU
HGH;CGO
HGH;CKG
HGH;CTU
HGH;DLC
HGH;TSN
HGH;TYN
HGH;XIY
HKG;CTU
HKG;YIH
HKT;CKG
HKT;CTU
HLD;HRB
HRB;CGO
HRB;CZX
HRB;DLC
HRB;HLD
HRB;INC
HRB;NGB
HRB;NKG
HRB;TNA
HRB;TYN
HRB;WNZ
HRB;WUH
HRB;XIY
HRB;XUZ
ICN;CTU
INC;CKG
INC;CTU
INC;HRB
INC;KMG
INC;KWL
JGN;LHW
JHG;CTU
JHG;KMG
JJN;KWE
JJN;WUH
JNG;BAV
JNG;CKG
JZH;CKG
JZH;CTU
JZH;XIY
KGT;CKG
KHG;URC
KHN;CKG
KHN;CTU
KHN;FOC
KHN;KMG
KHN;NGB
KJI;URC
KMG;CGO
KMG;CKG
KMG;CSX
KMG;CTU
KMG;INC
KMG;JHG
KMG;KHN
KMG;KWE
KMG;LHW
KMG;LUM
KMG;NGB
KMG;NKG
KMG;TNA
KMG;TPE
KMG;WXN
KMG;XIY
KMG;XMN
KMG;XNN
KMG;XUZ
KOW;CTU
KOW;XMN
KWE;CTU
KWE;JJN
KWE;KMG
KWE;LHW
KWE;SYX
KWE;WNZ
KWE;XUZ
KWL;CKG
KWL;CTU
KWL;INC
KWL;SYX
KWL;TYN
LHW;CKG
LHW;CTU
LHW;DNH
LHW;JGN
LHW;KMG
LHW;KWE
LJG;CKG
LJG;CTU
LJG;MIG
LUM;CTU
LUM;KMG
LXA;CKG
LXA;CTU
LXA;XIY
LXA;XNN
LYI;XIY
MEL;CTU
MIG;LJG
MIG;NKG
MIG;SYX
MIG;XNN
MLE;CTU
NGB;CKG
NGB;HAK
NGB;HRB
NGB;KHN
NGB;KMG
NGB;SYX
NKG;CGQ
NKG;CKG
NKG;CTU
NKG;DYG
NKG;HRB
NKG;KMG
NKG;MIG
NNG;CGK
NNG;CKG
NNG;CTU
NNG;SGN
NNG;SIN
NNG;WUH
NTG;WUH
PEK;CKG
PEK;CTU
PEK;WXN
PEK;ZHY
PVG;CKG
PVG;CTU
PVG;SPN
PZI;CTU
SGN;NNG
SHE;CSX
SHE;CTU
SHE;DSN
SHE;TYN
SHE;XUZ
SHE;YVR
SIN;NNG
SJW;CKG
SJW;CTU
SJW;YNT
SPN;CAN
SPN;PVG
SWA;CKG
SYX;CKG
SYX;CTU
SYX;KWE
SYX;KWL
SYX;MIG
SYX;NGB
SYX;TNA
SYX;WNZ
SYX;YBP
SYX;ZUH
SZX;CKG
SZX;CTU
SZX;WXN
TAO;CTU
TNA;CGQ
TNA;CKG
TNA;CTU
TNA;DLC
TNA;HRB
TNA;KMG
TNA;SYX
TNA;XIY
TPE;KMG
TSA;CKG
TSA;CTU
TSN;CGQ
TSN;CKG
TSN;CTU
TSN;HGH
TYN;CKG
TYN;CTU
TYN;HGH
TYN;HRB
TYN;KWL
TYN;SHE
URC;CGO
URC;CKG
URC;CTU
URC;KHG
URC;KJI
URC;XIY
UYN;XIY
WNZ;CSX
WNZ;CTU
WNZ;HRB
WNZ;KWE
WNZ;SYX
WUH;CKG
WUH;CTU
WUH;HRB
WUH;JJN
WUH;NNG
WUH;NTG
WUX;CKG
WUX;CTU
WXN;CTU
WXN;KMG
WXN;PEK
WXN;SZX
XIC;CTU
XIY;BHY
XIY;CKG
XIY;CTU
XIY;HGH
XIY;HRB
XIY;JZH
XIY;KMG
XIY;LXA
XIY;LYI
XIY;TNA
XIY;URC
XIY;UYN
XIY;XNN
XIY;YBP
XIY;ZHY
XMN;CSX
XMN;CTU
XMN;CZX
XMN;KMG
XMN;KOW
XNN;CKG
XNN;CTU
XNN;KMG
XNN;LXA
XNN;MIG
XNN;XIY
XUZ;CTU
XUZ;DLC
XUZ;HRB
XUZ;KMG
XUZ;KWE
XUZ;SHE
YBP;SYX
YBP;XIY
YIH;CKG
YIH;CTU
YIH;HKG
YNT;SJW
YTY;CTU
YVR;SHE
ZHY;CTU
ZHY;PEK
ZHY;XIY
ZUH;CZX
ZUH;SYX
CAI;TLV
TLV;CAI
MCG;NIB
MCG;TCT
NIB;MCG
TCT;TLJ
TLJ;MCG
AAQ;VKO
BAX;VKO
EGO;NUX
EYK;VKO
GDZ;VKO
LED;VKO
MCX;VKO
NCU;VKO
NUX;EGO
NUX;VKO
NYM;OVS
NYM;VKO
OVS;AAQ
OVS;NYM
OVS;SVX
OVS;VKO
SVX;OVS
TJM;VKO
UCT;VKO
VKO;AAQ
VKO;BAX
VKO;EYK
VKO;LED
VKO;MCX
VKO;NCU
VKO;NUX
VKO;NYM
VKO;OVS
VKO;TJM
VKO;UCT
BKK;DAC
BKK;KUL
CCU;CGP
CCU;DAC
CGP;CCU
CGP;DAC
CGP;MCT
CXB;DAC
DAC;BKK
DAC;CCU
DAC;CGP
DAC;CXB
DAC;DXB
DAC;JSR
DAC;KTM
DAC;KUL
DAC;MCT
DAC;RJH
DAC;SPD
DAC;ZYL
DXB;DAC
DXB;JED
JED;DAC
JSR;DAC
KTM;DAC
KUL;BKK
KUL;DAC
MCT;CGP
MCT;DAC
RJH;DAC
RJH;SPD
ZYL;DAC
YGZ;YRB
YRB;YGZ
DFW;EZE
EZE;DFW
EZE;JFK
EZE;MIA
EZE;PUJ
JFK;EZE
MIA;EZE
MIA;PUJ
PUJ;EZE
PUJ;MIA
YEG;YXY
YLW;YVR
YLW;YXY
YVR;YLW
YVR;YXY
YXY;YLW
YXY;YVR
YXY;YYC
YYC;YEG
ACA;MEX
ACA;TLC
BOG;MEX
CEN;MEX
CJS;MEX
CME;MEX
CTM;MEX
CUL;MEX
CUN;MEX
CUN;MTY
CUN;TLC
CUU;MEX
CZM;MEX
GDL;MEX
GDL;MTY
GDL;SJD
GDL;SNA
GDL;TIJ
GUA;MEX
HAV;MEX
HMO;MEX
HUX;MEX
JFK;MEX
LAS;MTY
LAS;TLC
MEX;ACA
MEX;BOG
MEX;CEN
MEX;CJS
MEX;CME
MEX;CTM
MEX;CUL
MEX;CUN
MEX;CUU
MEX;CZM
MEX;GDL
MEX;GUA
MEX;HAV
MEX;HMO
MEX;HUX
MEX;JFK
MEX;MIA
MEX;MID
MEX;MTY
MEX;OAX
MEX;PVR
MEX;SAT
MEX;SJD
MEX;SJO
MEX;SNA
MEX;TAM
MEX;TGZ
MEX;TIJ
MEX;VER
MEX;VSA
MEX;ZIH
MIA;MEX
MID;MEX
MTY;CUN
MTY;GDL
MTY;LAS
MTY;MEX
MTY;SAT
MTY;TLC
OAX;MEX
PVR;MEX
PVR;TLC
SAT;MEX
SAT;MTY
SAT;TLC
SJD;GDL
SJD;MEX
SJD;TLC
SJO;MEX
SNA;GDL
SNA;MEX
TAM;MEX
TGZ;MEX
TIJ;GDL
TIJ;MEX
TIJ;TLC
TLC;ACA
TLC;CUN
TLC;LAS
TLC;MTY
TLC;PVR
TLC;SAT
TLC;SJD
TLC;TIJ
TLC;ZIH
VER;MEX
VSA;MEX
ZIH;MEX
ZIH;TLC
DEL;KBL
DXB;KBL
DXB;OAI
HEA;KBL
KBL;DEL
KBL;DXB
KBL;HEA
KBL;OAI
OAI;DXB
OAI;KBL
AYT;BSL
AYT;ZRH
BSL;AYT
BSL;DJE
BSL;HRG
BSL;NBE
DJE;BSL
DJE;ZRH
HRG;BSL
HRG;ZRH
NBE;BSL
PRN;ZRH
RMF;ZRH
ZRH;AYT
ZRH;DJE
ZRH;HRG
ZRH;PRN
ZRH;RMF
ADB;CGN
ADB;HAJ
ADB;STR
AGP;STR
ARN;CGN
ATH;CGN
ATH;STR
AYT;CGN
AYT;STR
BCN;CGN
BCN;HAJ
BCN;HAM
BCN;STR
BDS;STR
BEG;STR
BIA;CGN
BIA;HAM
BIA;STR
BIA;TXL
BIO;STR
BLQ;CGN
BRE;STR
BRI;CGN
BRI;STR
BRU;STR
BUD;CGN
BUD;STR
CAG;CGN
CAG;STR
CFU;CGN
CFU;DRS
CFU;STR
CGN;ADB
CGN;ARN
CGN;ATH
CGN;AYT
CGN;BCN
CGN;BIA
CGN;BLQ
CGN;BRI
CGN;BUD
CGN;CAG
CGN;CFU
CGN;CMN
CGN;CTA
CGN;DBV
CGN;DRS
CGN;DUB
CGN;EDI
CGN;ESB
CGN;FAO
CGN;FCO
CGN;FDH
CGN;HAM
CGN;HER
CGN;IBZ
CGN;JMK
CGN;JTR
CGN;KEF
CGN;KGS
CGN;KLU
CGN;KVA
CGN;LEJ
CGN;LHR
CGN;LIS
CGN;LPA
CGN;MAN
CGN;MXP
CGN;NAP
CGN;NCE
CGN;NDR
CGN;OLB
CGN;PMI
CGN;PMO
CGN;PRG
CGN;PRN
CGN;PSA
CGN;PUY
CGN;RHO
CGN;RJK
CGN;RLG
CGN;SAW
CGN;SJJ
CGN;SKG
CGN;SPU
CGN;STN
CGN;SUF
CGN;SZG
CGN;TIA
CGN;TLV
CGN;TNG
CGN;TUN
CGN;TXL
CGN;VCE
CGN;VIE
CGN;VKO
CGN;VRN
CGN;XRY
CGN;ZAD
CGN;ZAG
CGN;ZRH
CMN;CGN
CTA;CGN
CTA;HAJ
CTA;HAM
CTA;STR
DBV;CGN
DBV;HAJ
DBV;HAM
DBV;STR
DRS;CFU
DRS;CGN
DRS;STR
DTM;MUC
DTM;PMI
DTM;SAW
DTM;SPU
DUB;CGN
DUS;PRN
DUS;SPU
EDI;CGN
ESB;CGN
ESB;STR
FAO;CGN
FAO;HAM
FAO;STR
FCO;CGN
FCO;HAJ
FCO;STR
FDH;CGN
HAJ;ADB
HAJ;BCN
HAJ;CTA
HAJ;DBV
HAJ;FCO
HAJ;HER
HAJ;MXP
HAJ;NAP
HAJ;PMI
HAJ;PRN
HAJ;SKG
HAJ;SPU
HAJ;STN
HAJ;STR
HAJ;SUF
HAJ;VCE
HAJ;VIE
HAM;BCN
HAM;BIA
HAM;CGN
HAM;CTA
HAM;DBV
HAM;FAO
HAM;HER
HAM;NCE
HAM;NUE
HAM;OLB
HAM;PMI
HAM;PRN
HAM;SPU
HAM;STR
HAM;VCE
HAM;VIE
HER;CGN
HER;HAJ
HER;HAM
HER;STR
HER;TXL
IBZ;CGN
IBZ;STR
JMK;CGN
JTR;CGN
KEF;CGN
KEF;STR
KGS;CGN
KLU;CGN
KRK;STR
KVA;CGN
KVA;STR
LEJ;CGN
LEJ;STR
LHR;CGN
LHR;STR
LIS;CGN
LIS;STR
LPA;CGN
MAN;CGN
MAN;STR
MLH;PRN
MUC;DTM
MUC;PRN
MXP;CGN
MXP;HAJ
MXP;STR
NAP;CGN
NAP;HAJ
NCE;CGN
NCE;HAM
NDR;CGN
NUE;HAM
OLB;CGN
OLB;HAM
OLB;STR
PMI;CGN
PMI;DTM
PMI;HAJ
PMI;HAM
PMI;STR
PMI;TXL
PMO;CGN
PRG;CGN
PRN;CGN
PRN;DUS
PRN;HAJ
PRN;HAM
PRN;MLH
PRN;MUC
PRN;STR
PRN;TXL
PSA;CGN
PUY;CGN
PUY;TXL
RHO;CGN
RJK;CGN
RJK;STR
RJK;TXL
RLG;CGN
RLG;STR
SAW;CGN
SAW;DTM
SAW;STR
SJJ;CGN
SJJ;STR
SKG;CGN
SKG;HAJ
SKG;STR
SPU;CGN
SPU;DTM
SPU;DUS
SPU;HAJ
SPU;HAM
SPU;STR
STN;CGN
STN;HAJ
STN;STR
STR;ADB
STR;AGP
STR;ATH
STR;AYT
STR;BCN
STR;BDS
STR;BEG
STR;BIA
STR;BIO
STR;BRE
STR;BRI
STR;BRU
STR;BUD
STR;CAG
STR;CFU
STR;CTA
STR;DBV
STR;DRS
STR;ESB
STR;FAO
STR;FCO
STR;HAJ
STR;HAM
STR;HER
STR;IBZ
STR;KEF
STR;KRK
STR;KVA
STR;LEJ
STR;LHR
STR;LIS
STR;MAN
STR;MXP
STR;OLB
STR;PMI
STR;PRN
STR;RJK
STR;RLG
STR;SAW
STR;SJJ
STR;SKG
STR;SPU
STR;STN
STR;SUF
STR;TXL
STR;VIE
STR;VKO
STR;ZAD
STR;ZAG
SUF;CGN
SUF;HAJ
SUF;STR
SZG;CGN
TIA;CGN
TLV;CGN
TNG;CGN
TUN;CGN
TXL;BIA
TXL;CGN
TXL;HER
TXL;PMI
TXL;PRN
TXL;PUY
TXL;RJK
TXL;STR
VCE;CGN
VCE;HAJ
VCE;HAM
VIE;CGN
VIE;HAJ
VIE;HAM
VIE;STR
VKO;CGN
VKO;STR
VRN;CGN
XRY;CGN
ZAD;CGN
ZAD;STR
ZAG;CGN
ZAG;STR
ZRH;CGN
AKP;FAI
BTT;AKP
BTT;CXF
CEM;IRC
CIK;FYU
CXF;AKP
FAI;BTT
FAI;CEM
FAI;FYU
FAI;MLY
FAI;RMP
FAI;SVS
FAI;TAL
FYU;CIK
FYU;FAI
IRC;FAI
MLY;MNT
MNT;FAI
RMP;FAI
SVS;WBQ
TAL;FAI
WBQ;FAI
AKI;TLT
ATT;KUK
BET;ATT
BET;EEK
BET;GNU
BET;KKH
BET;KLG
BET;KPN
BET;KWT
BET;NME
BET;WNA
BET;WTL
CYF;BET
EEK;KWN
GNU;PTU
KKH;KWK
KKI;AKI
KLG;BET
KPN;CYF
KUK;NUP
KWK;BET
KWN;BET
KWT;KKI
NME;OOK
NUP;BET
OOK;TNK
PKA;BET
PTU;BET
TLT;BET
TNK;WWT
WNA;PKA
WTL;BET
WTL;KKH
WWT;BET
BOC;SYQ
DRK;PJM
FON;XQP
GLF;PJM
GLF;SYQ
LIR;SYQ
LIR;TNO
MGA;SYQ
NOB;SYQ
PBP;NOB
PJM;GLF
PJM;SYQ
PMZ;XQP
SYQ;BOC
SYQ;DRK
SYQ;FON
SYQ;GLF
SYQ;LIR
SYQ;MGA
SYQ;PJM
SYQ;TMU
SYQ;TNO
SYQ;TTQ
SYQ;XQP
TMU;NOB
TMU;PBP
TNO;LIR
TNO;SYQ
TTQ;SYQ
XQP;PMZ
XQP;SYQ
ACC;KMS
KMS;ACC
EDL;LOK
EDL;NBO
JUB;NBO
KIS;EDL
KIS;NBO
LAU;MYD
LOK;EDL
MBA;NBO
MBA;ZNZ
MYD;LAU
MYD;NBO
NBO;EDL
NBO;JUB
NBO;KIS
NBO;MBA
NBO;MYD
NBO;ZNZ
ZNZ;MBA
ZNZ;NBO
BCD;CEB
BCD;CGY
BCD;MNL
BKI;MNL
BKK;CEB
BKK;CRK
BKK;MNL
BWN;MNL
BXU;CEB
BXU;MNL
CAN;MNL
CBO;MNL
CEB;BCD
CEB;BKK
CEB;BXU
CEB;CGM
CEB;CGY
CEB;CRK
CEB;DGT
CEB;DPL
CEB;DVO
CEB;GES
CEB;HKG
CEB;IAO
CEB;ICN
CEB;ILO
CEB;KLO
CEB;KUL
CEB;LGP
CEB;MBT
CEB;MNL
CEB;MPH
CEB;OZC
CEB;PAG
CEB;PPS
CEB;PUS
CEB;SIN
CEB;SUG
CEB;TAC
CEB;USU
CEB;ZAM
CGK;MNL
CGM;CEB
CGY;BCD
CGY;CEB
CGY;DVO
CGY;ILO
CGY;MNL
CGY;ZAM
CRK;BKK
CRK;CEB
CRK;HKG
CRK;MFM
CRK;SIN
CYZ;MNL
DGT;CEB
DGT;MNL
DPL;CEB
DPL;DVO
DPL;MNL
DPS;MNL
DVO;CEB
DVO;CGY
DVO;DPL
DVO;ILO
DVO;KLO
DVO;MNL
DVO;PPS
DVO;ZAM
GES;CEB
GES;ILO
GES;MNL
HAN;MNL
HKG;CEB
HKG;CRK
HKG;ILO
HKG;KLO
HKG;MNL
IAO;CEB
ICN;CEB
ICN;MNL
ILO;CEB
ILO;CGY
ILO;DVO
ILO;GES
ILO;HKG
ILO;MNL
ILO;PPS
ILO;SIN
ILO;TAC
KIX;MNL
KLO;CEB
KLO;DVO
KLO;HKG
KLO;MNL
KUL;CEB
KUL;MNL
LAO;MNL
LGP;CEB
LGP;MNL
MBT;CEB
MFM;CRK
MFM;MNL
MNL;BCD
MNL;BKI
